ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-UA_2023-11-09-m0.u2.p19.lang1.s2	ParlaMint-UA_2023-11-09-m0.u2	s	English	Negative	mixed negative	0.564	1	13	15	0	
ParlaMint-UA_2023-11-09-m0.u2.p19.lang1.s3	ParlaMint-UA_2023-11-09-m0.u2	s	English	Neutral	neutral positive	3.005	1	11	13	0	
ParlaMint-UA_2023-11-09-m0.u2.p20.lang1.s1	ParlaMint-UA_2023-11-09-m0.u2	s	English	Positive	positive	4.883	1	16	19	0	
ParlaMint-UA_2023-11-09-m0.u2.p20.lang1.s2	ParlaMint-UA_2023-11-09-m0.u2	s	English	Neutral	neutral negative	1.800	1	21	24	0	
ParlaMint-UA_2023-11-09-m0.u2.p21.lang1.s1	ParlaMint-UA_2023-11-09-m0.u2	s	English	Positive	positive	4.663	1	4	6	0	
ParlaMint-UA_2023-11-09-m0.u165	ParlaMint-UA-en_2023-11-09-m0	u	English	-	-	-	16	441	495	34	
ParlaMint-UA_2023-11-09-m0.u165.p1.lang1.s1	ParlaMint-UA_2023-11-09-m0.u165	s	English	Positive	positive	4.636	1	2	3	0	
ParlaMint-UA_2023-11-09-m0.u165.p1.lang1.s2	ParlaMint-UA_2023-11-09-m0.u165	s	English	Positive	positive	4.859	1	25	28	2	
ParlaMint-UA_2023-11-09-m0.u165.p1.lang1.s3	ParlaMint-UA_2023-11-09-m0.u165	s	English	Negative	negative	0.165	1	19	20	3	
ParlaMint-UA_2023-11-09-m0.u165.p1.lang1.s4	ParlaMint-UA_2023-11-09-m0.u165	s	English	Positive	positive	5.117	1	32	33	2	
ParlaMint-UA_2023-11-09-m0.u165.p1.lang1.s5	ParlaMint-UA_2023-11-09-m0.u165	s	English	Neutral	neutral positive	3.261	1	11	18	6	
ParlaMint-UA_2023-11-09-m0.u165.p1.lang1.s6	ParlaMint-UA_2023-11-09-m0.u165	s	English	Positive	positive	5.448	1	16	17	0	
ParlaMint-UA_2023-11-09-m0.u165.p1.lang1.s7	ParlaMint-UA_2023-11-09-m0.u165	s	English	Positive	mixed positive	3.800	1	62	68	5	
ParlaMint-UA_2023-11-09-m0.u165.p1.lang1.s8	ParlaMint-UA_2023-11-09-m0.u165	s	English	Positive	positive	4.763	1	30	33	3	
ParlaMint-UA_2023-11-09-m0.u165.p2.lang1.s1	ParlaMint-UA_2023-11-09-m0.u165	s	English	Positive	positive	5.436	1	26	30	2	
ParlaMint-UA_2023-11-09-m0.u165.p2.lang1.s2	ParlaMint-UA_2023-11-09-m0.u165	s	English	Neutral	neutral positive	3.408	1	28	29	3	
ParlaMint-UA_2023-11-09-m0.u165.p2.lang1.s3	ParlaMint-UA_2023-11-09-m0.u165	s	English	Positive	positive	5.127	1	44	50	1	
ParlaMint-UA_2023-11-09-m0.u165.p3.lang1.s1	ParlaMint-UA_2023-11-09-m0.u165	s	English	Positive	mixed positive	3.989	1	61	69	4	
ParlaMint-UA_2023-11-09-m0.u165.p4.lang1.s1	ParlaMint-UA_2023-11-09-m0.u165	s	English	Positive	positive	5.363	1	30	36	1	
ParlaMint-UA_2023-11-09-m0.u165.p4.lang1.s2	ParlaMint-UA_2023-11-09-m0.u165	s	English	Positive	positive	5.537	1	20	23	0	
ParlaMint-UA_2023-11-09-m0.u165.p4.lang1.s3	ParlaMint-UA_2023-11-09-m0.u165	s	English	Positive	positive	5.320	1	32	34	1	
ParlaMint-UA_2023-11-09-m0.u165.p5.lang1.s1	ParlaMint-UA_2023-11-09-m0.u165	s	English	Positive	positive	5.193	1	3	4	1	
ParlaMint-UA_2023-11-09-m0.u166	ParlaMint-UA-en_2023-11-09-m0	u	English	-	-	-	8	69	78	2	
ParlaMint-UA_2023-11-09-m0.u166.p1.lang1.s1	ParlaMint-UA_2023-11-09-m0.u166	s	English	Neutral	neutral positive	3.372	1	13	15	1	
ParlaMint-UA_2023-11-09-m0.u166.p2.lang1.s1	ParlaMint-UA_2023-11-09-m0.u166	s	English	Neutral	neutral positive	3.067	1	8	9	0	
ParlaMint-UA_2023-11-09-m0.u166.p2.lang1.s2	ParlaMint-UA_2023-11-09-m0.u166	s	English	Positive	positive	5.022	1	7	8	0	
ParlaMint-UA_2023-11-09-m0.u166.p2.lang1.s3	ParlaMint-UA_2023-11-09-m0.u166	s	English	Neutral	neutral positive	2.699	1	8	9	0	
ParlaMint-UA_2023-11-09-m0.u166.p2.lang1.s4	ParlaMint-UA_2023-11-09-m0.u166	s	English	Neutral	neutral positive	2.933	1	14	15	0	
ParlaMint-UA_2023-11-09-m0.u166.p2.lang1.s5	ParlaMint-UA_2023-11-09-m0.u166	s	English	Neutral	neutral negative	1.787	1	13	14	0	
ParlaMint-UA_2023-11-09-m0.u166.p3.lang1.s1	ParlaMint-UA_2023-11-09-m0.u166	s	English	Positive	positive	5.237	1	3	4	0	
ParlaMint-UA_2023-11-09-m0.u166.p3.lang1.s2	ParlaMint-UA_2023-11-09-m0.u166	s	English	Positive	positive	5.193	1	3	4	1	
