ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
i-7L3uQYo2E4WyX3UQL16FiU	i-ba85b049978249cc-753	s	English	Positive	positive	4.887	1	13	15	0	
i-7L3uXDGavmjaz56WBXnBc8	i-ba85b049978249cc-753	s	English	Negative	negative	0.184	1	19	20	0	
i-7L3uei46U572PEAsGW46yz	i-ba85b049978249cc-753	s	English	Negative	negative	0.228	1	24	26	0	
i-7L3ukYDiLCAov8LhtbA3PS	i-ba85b049978249cc-753	s	English	Negative	negative	0.238	1	25	29	0	
i-7L3urNPLCKEbT2WYWgFynt	i-ba85b049978249cc-753	s	English	Negative	negative	0.205	1	27	32	2	
i-7L3uy2rtu2TCv48eNCwugY	i-ba85b049978249cc-753	s	English	Neutral	neutral negative	2.212	1	7	8	1	
i-7L3v4s2Wm9WzSxJUzJ3r5z	i-ba85b049978249cc-753	s	English	Negative	negative	0.330	1	15	16	0	
i-7L3vCMp2JStRr7Nr5GKmTr	i-ba85b049978249cc-753	s	English	Negative	negative	0.094	1	11	12	0	
i-7L3vK2Hb1A73K8zwvo1hMW	i-ba85b049978249cc-753	s	English	Negative	negative	0.130	1	12	13	0	
i-7L3vRgm9hsKenAd3nKhdFA	i-ba85b049978249cc-753	s	English	Negative	negative	0.211	1	12	13	0	
i-7L3vXWvmZzPSK4ntQQoZec	i-ba85b049978249cc-753	s	English	Negative	negative	0.274	1	20	22	1	
i-7L3veBQLGhc3n6QzFwVVYG	i-ba85b049978249cc-753	s	English	Neutral	neutral negative	1.650	1	10	11	1	
i-7L3vkqstyQpfF8367UBRRv	i-ba85b049978249cc-753	s	English	Negative	mixed negative	0.902	1	14	16	0	
i-7L3vsWMTg83Gi9fBxzsMKa	i-ba85b049978249cc-753	s	English	Neutral	neutral positive	3.024	1	11	12	1	
i-7L3vzAq2NqFtBBHHpXZHDE	i-ba85b049978249cc-753	s	English	Negative	negative	0.400	1	19	21	0	
i-7L3w6qJb5YUVeCuPg4FD6t	i-ba85b049978249cc-753	s	English	Negative	negative	0.243	1	8	12	0	
i-7L3wCfUCwfYHB75EJ9M9WL	i-ba85b049978249cc-753	s	English	Negative	negative	0.123	1	4	5	0	
i-7L3wKKwmeNkte8hL9g35Pz	i-ba85b049978249cc-753	s	English	Positive	positive	5.256	1	23	24	1	
i-7L3wRzRLM5yW7AKS1Cj1He	i-ba85b049978249cc-753	s	English	Positive	positive	5.048	1	3	4	0	
i-7L3wXpaxDD3He4VGdHpwh6	i-ba85b049978249cc-753	s	English	Neutral	neutral positive	3.494	1	20	24	0	
i-7L3weV4WuvFu767NUpWsak	i-ba85b049978249cc-753	s	English	Positive	mixed positive	4.017	1	5	6	0	
i-7L3wkKE8n3KgdzHD6ucozC	i-ba85b049978249cc-753	s	English	Negative	negative	0.143	1	32	35	0	
i-7L3wryhhUkYJ71uJxSJjsr	i-ba85b049978249cc-753	s	English	Negative	negative	0.233	1	11	12	0	
i-7L3wyeBGBTkua3XQoxzfmW	i-ba85b049978249cc-753	s	English	Positive	positive	5.544	1	29	31	1	
i-ba85b049978249cc-782	ParlaMint-SE-en_2017-12-12-prot-201718--48	u	English	-	-	-	75	1196	1324	23	
i-7L3x5ULt3aph6whFS46cAx	i-ba85b049978249cc-782	s	English	Positive	mixed positive	4.017	1	5	6	0	
i-7L3xC8pSkJ3JZyKMHanY4c	i-ba85b049978249cc-782	s	English	Negative	mixed negative	0.506	1	28	31	3	
i-7L3xHxz4cR766sVBuftUU4	i-ba85b049978249cc-782	s	English	Negative	negative	0.373	1	51	55	0	
i-7L3xQdTdK8KhZu7HmCaQMi	i-ba85b049978249cc-782	s	English	Negative	negative	0.291	1	21	22	0	
i-7L3xXHwC1qYK2vjPcjGLFN	i-ba85b049978249cc-782	s	English	Positive	positive	4.533	1	9	10	0	
i-7L3xd86osxc6ZpuEEpNGep	i-ba85b049978249cc-782	s	English	Negative	mixed negative	0.782	1	18	19	0	
i-7L3xixGRk5ft6j54ruUD4G	i-ba85b049978249cc-782	s	English	Negative	mixed negative	0.590	1	13	14	0	
i-7L3xqcjzSntVZkhAiSA8wv	i-ba85b049978249cc-782	s	English	Positive	mixed positive	4.066	1	28	31	0	
i-7L3xxHDZ9W772nKGZxr4qa	i-ba85b049978249cc-782	s	English	Positive	mixed positive	4.017	1	5	6	0	
i-7L3y47PB1dAtZgV7C3x1F2	i-ba85b049978249cc-782	s	English	Positive	positive	5.586	1	25	28	1	
i-7L3y9wYnskEg6aewp93weU	i-ba85b049978249cc-782	s	English	Positive	mixed positive	4.224	1	13	14	0	
i-7L3yFmiQjsJTdUpnSE9t3v	i-ba85b049978249cc-782	s	English	Negative	mixed negative	1.483	1	7	8	0	
i-7L3yQ6os7kpixmMQke1nuz	i-ba85b049978249cc-782	s	English	Negative	negative	0.298	1	7	10	0	
i-7L3yWmHRpU3LRnyWcAhioe	i-ba85b049978249cc-782	s	English	Negative	mixed negative	0.804	1	13	15	0	
i-7L3ydRkzXBFwtpbcThPehJ	i-ba85b049978249cc-782	s	English	Negative	negative	0.274	1	28	32	0	
i-7L3yjFvcPJKjRimT5nVb6k	i-ba85b049978249cc-782	s	English	Positive	mixed positive	4.409	1	9	12	0	
i-7L3yqvQB61YLtkPYwKBWzQ	i-ba85b049978249cc-782	s	English	Positive	positive	5.395	1	23	24	0	
i-7L3zDaSksKVqA6ANxnRHdn	i-ba85b049978249cc-782	s	English	Negative	negative	0.202	1	32	36	0	
i-7L3zX4wcTghBknftq3j6r8	i-ba85b049978249cc-782	s	English	Positive	positive	5.151	1	47	52	1	
i-7L3zdjRBAPuoDpHzgaR2jn	i-ba85b049978249cc-782	s	English	Positive	mixed positive	4.470	1	8	10	0	
i-7L3zkPtjs78Qgqv6Y76xdS	i-ba85b049978249cc-782	s	English	Positive	mixed positive	4.033	1	10	11	0	
i-7L3zs4NJZpM29sYCPdntX6	i-ba85b049978249cc-782	s	English	Negative	negative	0.495	1	10	12	0	
i-7L3zxtXvRwQogmi31itpvY	i-ba85b049978249cc-782	s	English	Positive	mixed positive	4.109	1	8	9	1	
i-7L415Z1V8edR9oL8sFakpC	i-ba85b049978249cc-782	s	English	Negative	negative	0.208	1	8	9	0	
i-7L41CDV3qMr2cpxEinGghr	i-ba85b049978249cc-782	s	English	Negative	negative	0.148	1	8	9	0	
i-7L41J3efhUup9j85LsNd7J	i-ba85b049978249cc-782	s	English	Negative	negative	0.258	1	19	20	0	
i-7L41Qi8EQC8RckkBCQ4Yzx	i-ba85b049978249cc-782	s	English	Positive	positive	5.415	1	10	11	0	
i-7L41XNbo6uM35nNH3vkUtc	i-ba85b049978249cc-782	s	English	Positive	mixed positive	4.070	1	20	23	0	
i-7L41e35MocZeYozNuTSQnG	i-ba85b049978249cc-782	s	English	Positive	positive	5.315	1	13	14	0	
i-7L41jsEyfjdS5iADXYYMBi	i-ba85b049978249cc-782	s	English	Positive	mixed positive	4.491	1	15	16	0	
i-7L41qhQbXrhDccL49deHbA	i-ba85b049978249cc-782	s	English	Positive	mixed positive	3.648	1	13	14	1	
i-7L41xMtAEZuq5dxA1ALDUp	i-ba85b049978249cc-782	s	English	Positive	mixed positive	4.220	1	23	28	0	
i-7L4252MiwH8SYfaFrh29NU	i-ba85b049978249cc-782	s	English	Positive	positive	5.176	1	9	10	0	
i-7L42BgqHdzM41hCMiDi5G8	i-ba85b049978249cc-782	s	English	Positive	mixed positive	3.849	1	13	14	1	
i-7L42HWzuW7QqYbNCLJp1fa	i-ba85b049978249cc-782	s	English	Positive	mixed positive	4.170	1	21	24	0	
i-7L42QBUUCpdT1czJBqVwZE	i-ba85b049978249cc-782	s	English	Positive	mixed positive	4.102	1	10	13	0	
i-7L42W1e64whEYXA8ovbsxg	i-ba85b049978249cc-782	s	English	Positive	positive	5.239	1	8	9	0	
i-7L42cg7emeur1YnEfTHorL	i-ba85b049978249cc-782	s	English	Negative	negative	0.282	1	38	42	0	
i-7L42jLbDUN8TUaQLWyyjjz	i-ba85b049978249cc-782	s	English	Negative	mixed negative	1.391	1	18	20	0	
i-7L42qAkqLVCF1UaB955g9S	i-ba85b049978249cc-782	s	English	Positive	mixed positive	3.859	1	24	26	0	
i-7L42wqEQ3CQrUWCGzbmc36	i-ba85b049978249cc-782	s	English	Positive	positive	4.959	1	8	9	1	
i-7L433fQ1uKUe1QN7cgsYSY	i-ba85b049978249cc-782	s	English	Positive	positive	4.605	1	10	11	0	
i-7L43AKsac2hFURzDUDZULC	i-ba85b049978249cc-782	s	English	Positive	positive	4.873	1	29	31	0	
i-7L43GzM9JjurwTcKKkFQDr	i-ba85b049978249cc-782	s	English	Neutral	neutral positive	2.667	1	11	12	0	
i-7L43Pepi1T8UQVERBGwL7W	i-ba85b049978249cc-782	s	English	Negative	negative	0.119	1	19	21	1	
i-7L43WKJGiAM5sWrX2odG1A	i-ba85b049978249cc-782	s	English	Negative	mixed negative	0.979	1	21	24	1	
i-7L43cymqQsZhLYUctLKBtp	i-ba85b049978249cc-782	s	English	Neutral	neutral positive	2.746	1	6	7	0	
i-7L43iowTGzdUsSeTWRR8JG	i-ba85b049978249cc-782	s	English	Neutral	neutral positive	3.387	1	12	13	0	
i-7L43qUR1yhr6LUGZMx74Bv	i-ba85b049978249cc-782	s	English	Negative	mixed negative	0.676	1	14	15	0	
i-7L43x8tagR4hoVtfDUnz5a	i-ba85b049978249cc-782	s	English	Positive	positive	5.208	1	25	26	0	
i-7L444oN9P8HKGXWm51UuyE	i-ba85b049978249cc-782	s	English	Positive	mixed positive	4.327	1	20	21	0	
i-7L44BTqi5qVvjZ8rvYAqrt	i-ba85b049978249cc-782	s	English	Positive	mixed positive	3.908	1	20	21	0	
i-7L44HJ1KwxZiGTJhYdGnGL	i-ba85b049978249cc-782	s	English	Positive	mixed positive	4.084	1	12	14	0	
i-7L44PxUtefnKjUvoQ9xi9z	i-ba85b049978249cc-782	s	English	Positive	positive	4.864	1	18	19	1	
i-7L44WcxTMNzwCWYuFgee3e	i-ba85b049978249cc-782	s	English	Positive	mixed positive	4.439	1	9	10	1	
i-7L44dHS246DYfYB17DLZwJ	i-ba85b049978249cc-782	s	English	Positive	mixed positive	4.017	1	5	6	0	
i-7L44jwuakoSA8Zo6xk2Vpx	i-ba85b049978249cc-782	s	English	Neutral	neutral positive	3.079	1	6	7	0	
i-7L44rcP9TWembbRCpGiRic	i-ba85b049978249cc-782	s	English	Negative	mixed negative	0.706	1	24	26	2	
i-7L44xSYmKdiZ8Vb3SMpN84	i-ba85b049978249cc-782	s	English	Negative	negative	0.128	1	13	14	2	
i-7L45572L2LwAbXD9HtWJ1i	i-ba85b049978249cc-782	s	English	Negative	mixed negative	1.005	1	13	14	1	
i-7L45BmVtj49n4YqF9RCDuN	i-ba85b049978249cc-782	s	English	Negative	mixed negative	1.450	1	10	11	1	
i-7L45HbfWbBDZbT15mWJAJp	i-ba85b049978249cc-782	s	English	Negative	negative	0.253	1	17	18	0	
i-7L45QG95HtSB4UdBd2z6CU	i-ba85b049978249cc-782	s	English	Negative	negative	0.158	1	18	19	0	
i-7L45WvcdzbenXWFHUZg268	i-ba85b049978249cc-782	s	English	Positive	mixed positive	4.017	1	5	6	0	
i-7L45cknFriia4QR86emxVa	i-ba85b049978249cc-782	s	English	Neutral	neutral positive	2.974	1	13	14	0	
i-7L45jRFpZRwBXS3DxBTtPE	i-ba85b049978249cc-782	s	English	Neutral	neutral negative	2.454	1	1	2	0	
i-7L45qFRSRYzy4LD4aGZpng	i-ba85b049978249cc-782	s	English	Neutral	neutral positive	2.614	1	20	22	0	
i-7L45wuu18GDaXMqARoFkgL	i-ba85b049978249cc-782	s	English	Positive	mixed positive	3.936	1	20	21	0	
i-7L464aNZpySBzPTGHKwgZz	i-ba85b049978249cc-782	s	English	Positive	positive	5.334	1	12	13	0	
i-7L46AQYBh6VyXHd6uR3cyS	i-ba85b049978249cc-782	s	English	Positive	positive	4.746	1	14	15	0	
i-7L46H51kPoiazKFCkwjYs6	i-ba85b049978249cc-782	s	English	Neutral	neutral positive	3.126	1	28	31	0	
i-7L46PjVK6WwCTLsJcURUkk	i-ba85b049978249cc-782	s	English	Neutral	neutral positive	3.331	1	18	21	2	
i-7L46WPxsoE9ovNVQU17QeQ	i-ba85b049978249cc-782	s	English	Neutral	neutral positive	2.885	1	14	15	2	
i-7L46cE8VfMDbTGfF66DM3r	i-ba85b049978249cc-782	s	English	Positive	mixed positive	4.017	1	5	6	0	
i-7L46itc4N4SCvJHLwcuGwW	i-ba85b049978249cc-782	s	English	Neutral	neutral positive	3.019	1	18	20	0	
